year,age,sex,purpose,country,nation,visits_sum,nights_sum,spend_sum,Sample_N
2008,45-54,Female,Misc.,Spain,UK,2.06,9.89,0.23,2
2008,45-54,Female,Misc.,Spain,Spain,2.01,6.97,1.52,2
2008,45-54,Female,Misc.,Portugal,UK,0.25,0.25,0.03,1
2008,45-54,Female,Misc.,Portugal,Portugal,2.15,92.45,4.74,2
2008,45-54,Female,Misc.,Austria,Austria,0.85,0.85,0.44,1
2008,45-54,Female,Misc.,Sweden,Sweden,4.78,10.94,1.09,6
2008,45-54,Female,Misc.,Sweden,Finland,0.39,1.18,0.14,1
2008,45-54,Female,Misc.,Finland,Finland,2.23,2.23,0.16,3
2008,45-54,Female,Misc.,Irish Republic,UK,1.07,1.07,0.10,1
2008,45-54,Female,Misc.,Irish Republic,Irish Republic,16.21,50.99,5.15,20
2008,45-54,Female,Misc.,Irish Republic,Poland,1.05,1.05,0.06,1
2008,45-54,Female,Misc.,Turkey,Turkey,0.95,4.72,0.96,2
2008,45-54,Female,Misc.,Switzerland,UK,0.79,1.58,0.31,1
2008,45-54,Female,Misc.,Switzerland,Switzerland,2.97,10.51,1.93,2
2008,45-54,Female,Misc.,Norway,Norway,5.03,11.07,3.22,7
2008,45-54,Female,Misc.,Czech Republic,Czech Republic,1.04,2.08,0.28,1
2008,45-54,Female,Misc.,Poland,Poland,4.15,53.38,3.24,2
2008,45-54,Female,Misc.,Other Western Europe,UK,1.67,1.67,0.22,2
2008,45-54,Female,Misc.,Other Western Europe,Other Western Europe,4.70,26.73,3.93,5
2008,45-54,Female,Misc.,Other Eastern Europe,UK,1.42,14.23,0.02,1
2008,45-54,Female,Misc.,Other Eastern Europe,Other Eastern Europe,2.81,2.81,0.39,3
2008,45-54,Female,Misc.,USA,UK,1.25,3.54,0.24,3
2008,45-54,Female,Misc.,USA,USA,24.24,93.72,4.92,46
2008,45-54,Female,Misc.,Canada,Canada,9.70,20.06,3.09,16
2008,45-54,Female,Misc.,Mexico,USA,0.45,0.45,0.04,1
2008,45-54,Female,Misc.,Other Central & South America,Other Central & South America,0.95,0.95,0.10,2
2008,45-54,Female,Misc.,Hong Kong,Hong Kong,0.86,2.58,0.47,1
2008,45-54,Female,Misc.,Hong Kong,Australia,0.93,0.93,0.18,1
2008,45-54,Female,Misc.,Singapore,Austria,0.35,0.70,0.01,1
2008,45-54,Female,Misc.,Singapore,Singapore,1.49,55.74,1.18,2
2008,45-54,Female,Misc.,Taiwan,Taiwan,0.39,3.93,0.63,1
2008,45-54,Female,Misc.,Taiwan,China,0.29,38.63,0.87,1
2008,45-54,Female,Misc.,China,UK,0.45,6.34,0.01,1
2008,45-54,Female,Misc.,China,China,0.61,12.86,0.47,1
2008,45-54,Female,Misc.,Other Asia,Other Asia,3.55,20.05,9.96,2
2008,45-54,Female,Misc.,Japan,Germany,0.36,0.36,0.08,1
2008,45-54,Female,Misc.,Japan,Japan,0.61,1.82,0.15,1
2008,45-54,Female,Misc.,South Korea,South Korea,2.24,5.83,1.24,2
2008,45-54,Female,Misc.,Australia,UK,0.27,0.27,0.00,1
2008,45-54,Female,Misc.,Australia,Australia,4.43,5.29,0.53,9
2008,45-54,Female,Misc.,New Zealand,New Zealand,1.35,4.73,0.33,2
2008,45-54,Female,Misc.,United Arab Emirates,Sweden,0.29,1.17,0.30,1
2008,45-54,Female,Misc.,Other Gulf States,UK,1.25,0.00,0.77,1
2008,45-54,Female,Misc.,Other Gulf States,Other Gulf States,0.30,6.33,1.07,1
2008,45-54,Female,Misc.,Saudi Arabia,United Arab Emirates,0.35,3.48,0.62,1
2008,45-54,Female,Misc.,Saudi Arabia,Saudi Arabia,1.34,29.68,12.71,3
2008,45-54,Female,Misc.,Egypt,UK,1.07,4.30,1.09,1
2008,45-54,Female,Misc.,Egypt,Egypt,0.30,1.19,0.27,1
2008,45-54,Female,Misc.,India,UK,0.32,2.27,0.10,1
2008,45-54,Female,Misc.,South Africa,South Africa,2.63,21.39,1.05,5
2008,45-54,Female,Misc.,Nigeria,Nigeria,1.75,6.79,1.81,4
2008,45-54,Female,Misc.,Other Africa,Other Africa,1.70,20.33,3.05,3
2008,45-54,Female,Transit,Belgium,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Belgium,Belgium,0.00,0.00,0.01,6
2008,45-54,Female,Transit,Belgium,Germany,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Luxembourg,USA,0.00,0.00,0.00,1
2008,45-54,Female,Transit,France,France,0.00,0.00,0.07,13
2008,45-54,Female,Transit,France,Netherlands,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Germany,Germany,0.00,0.00,0.11,17
2008,45-54,Female,Transit,Italy,Italy,0.00,0.00,0.00,10
2008,45-54,Female,Transit,Italy,USA,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Netherlands,Netherlands,0.00,0.00,0.00,6
2008,45-54,Female,Transit,Denmark,Denmark,0.00,0.00,0.00,7
2008,45-54,Female,Transit,Greece,UK,0.00,0.00,0.01,2
2008,45-54,Female,Transit,Greece,Greece,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Greece,USA,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Spain,UK,0.00,0.00,0.02,1
2008,45-54,Female,Transit,Spain,Netherlands,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Spain,Spain,0.00,0.00,0.02,7
2008,45-54,Female,Transit,Portugal,Portugal,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Austria,Austria,0.00,0.00,0.02,1
2008,45-54,Female,Transit,Sweden,Sweden,0.00,0.00,0.02,6
2008,45-54,Female,Transit,Finland,Finland,0.00,0.00,0.02,1
2008,45-54,Female,Transit,Irish Republic,UK,0.00,0.00,0.00,3
2008,45-54,Female,Transit,Irish Republic,Germany,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Irish Republic,Sweden,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Irish Republic,Irish Republic,0.00,0.00,0.22,47
2008,45-54,Female,Transit,Irish Republic,Other Eastern Europe,0.00,0.00,0.07,2
2008,45-54,Female,Transit,Irish Republic,South Africa,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Irish Republic,Nigeria,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Turkey,Turkey,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Yugoslavia,Yugoslavia,0.00,0.00,0.00,2
2008,45-54,Female,Transit,Switzerland,UK,0.00,0.00,0.00,3
2008,45-54,Female,Transit,Switzerland,Switzerland,0.00,0.00,0.00,6
2008,45-54,Female,Transit,Switzerland,USA,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Norway,Norway,0.00,0.00,0.01,6
2008,45-54,Female,Transit,Iceland,Iceland,0.00,0.00,0.03,5
2008,45-54,Female,Transit,Czech Republic,Czech Republic,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Poland,Poland,0.00,0.00,0.01,4
2008,45-54,Female,Transit,Hungary,Hungary,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Russia,Russia,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Other Western Europe,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Eastern Europe,Russia,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Other Eastern Europe,Other Eastern Europe,0.00,0.00,0.01,3
2008,45-54,Female,Transit,USA,UK,0.00,0.00,0.01,2
2008,45-54,Female,Transit,USA,Germany,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,Netherlands,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,Switzerland,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,USA,0.00,0.00,0.50,93
2008,45-54,Female,Transit,USA,Canada,0.00,0.00,0.00,3
2008,45-54,Female,Transit,USA,Colombia,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,Malaysia,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,Other Asia,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,Japan,0.00,0.00,0.00,1
2008,45-54,Female,Transit,USA,Australia,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Canada,Czech Republic,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Canada,Canada,0.00,0.00,0.14,29
2008,45-54,Female,Transit,Mexico,Mexico,0.00,0.00,0.02,1
2008,45-54,Female,Transit,Brazil,Brazil,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Central & South America,France,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Central & South America,Germany,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Central & South America,Other Central & South America,0.00,0.00,0.10,3
2008,45-54,Female,Transit,Hong Kong,UK,0.00,0.00,0.02,2
2008,45-54,Female,Transit,Hong Kong,Portugal,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Hong Kong,Hong Kong,0.00,0.00,0.01,2
2008,45-54,Female,Transit,Hong Kong,China,0.00,0.00,0.06,1
2008,45-54,Female,Transit,Malaysia,UK,0.00,0.00,0.00,2
2008,45-54,Female,Transit,Malaysia,Malaysia,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Singapore,Switzerland,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Asia,Canada,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Other Asia,Other Asia,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Japan,USA,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Japan,Japan,0.00,0.00,0.01,6
2008,45-54,Female,Transit,Australia,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Australia,France,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Australia,Australia,0.00,0.00,0.10,19
2008,45-54,Female,Transit,New Zealand,UK,0.00,0.00,0.01,1
2008,45-54,Female,Transit,New Zealand,Irish Republic,0.00,0.00,0.00,1
2008,45-54,Female,Transit,New Zealand,New Zealand,0.00,0.00,0.00,1
2008,45-54,Female,Transit,United Arab Emirates,UK,0.00,0.00,0.02,1
2008,45-54,Female,Transit,United Arab Emirates,India,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Gulf States,Canada,0.00,0.00,0.03,1
2008,45-54,Female,Transit,Saudi Arabia,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Egypt,Canada,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Egypt,Mexico,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Egypt,Egypt,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Israel,UK,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Israel,Austria,0.00,0.00,0.02,1
2008,45-54,Female,Transit,India,India,0.00,0.00,0.00,3
2008,45-54,Female,Transit,South Africa,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,South Africa,South Africa,0.00,0.00,0.29,5
2008,45-54,Female,Transit,Other Southern Africa,Other Southern Africa,0.00,0.00,0.01,1
2008,45-54,Female,Transit,Nigeria,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Nigeria,Nigeria,0.00,0.00,0.00,2
2008,45-54,Female,Transit,Other Africa,UK,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Africa,Switzerland,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Africa,USA,0.00,0.00,0.00,1
2008,45-54,Female,Transit,Other Africa,Other Africa,0.00,0.00,0.00,3
2008,55-64,Male,Holiday,Belgium,UK,3.27,18.56,0.51,2
2008,55-64,Male,Holiday,Belgium,Belgium,22.61,77.03,7.75,25
2008,55-64,Male,Holiday,Belgium,France,0.77,0.88,0.10,2
2008,55-64,Male,Holiday,Belgium,Netherlands,3.60,4.75,0.34,2
2008,55-64,Male,Holiday,Belgium,Irish Republic,0.80,0.80,0.11,1
2008,55-64,Male,Holiday,France,UK,10.71,118.16,11.41,11
2008,55-64,Male,Holiday,France,France,55.64,222.81,17.37,58
2008,55-64,Male,Holiday,France,Netherlands,0.25,1.73,0.25,1
2008,55-64,Male,Holiday,France,Irish Republic,0.49,8.87,0.76,1
2008,55-64,Male,Holiday,France,USA,0.58,1.73,0.69,1
2008,55-64,Male,Holiday,Germany,UK,2.81,12.48,0.81,5
2008,55-64,Male,Holiday,Germany,Germany,48.60,197.85,19.18,47
2008,55-64,Male,Holiday,Germany,Canada,0.57,1.71,0.09,1
2008,55-64,Male,Holiday,Germany,Brazil,1.86,9.31,0.81,1
2008,55-64,Male,Holiday,Italy,UK,4.53,15.13,1.25,2
2008,55-64,Male,Holiday,Italy,Italy,32.65,211.26,19.28,30
2008,55-64,Male,Holiday,Netherlands,UK,3.21,84.79,1.55,3
2008,55-64,Male,Holiday,Netherlands,Netherlands,34.24,252.37,18.07,48
2008,55-64,Male,Holiday,Denmark,UK,0.52,4.13,0.16,1
2008,55-64,Male,Holiday,Denmark,Denmark,14.26,86.50,7.44,16
2008,55-64,Male,Holiday,Greece,UK,0.29,1.45,0.12,1
2008,55-64,Male,Holiday,Greece,Greece,4.62,17.74,10.58,3
2008,55-64,Male,Holiday,Spain,UK,5.33,44.35,1.98,5
2008,55-64,Male,Holiday,Spain,Germany,1.17,2.35,0.22,1
2008,55-64,Male,Holiday,Spain,Spain,24.33,136.17,11.94,23
2008,55-64,Male,Holiday,Spain,Argentina,0.72,1.44,0.17,1
2008,55-64,Male,Holiday,Portugal,UK,1.67,53.00,1.36,2
2008,55-64,Male,Holiday,Portugal,Portugal,1.02,2.04,0.78,1
2008,55-64,Male,Holiday,Austria,Austria,4.40,18.68,1.45,7
2008,55-64,Male,Holiday,Sweden,Sweden,19.24,147.66,14.69,23
2008,55-64,Male,Holiday,Sweden,Australia,1.03,7.23,1.15,1
2008,55-64,Male,Holiday,Finland,Finland,1.71,6.30,0.54,2
2008,55-64,Male,Holiday,Irish Republic,UK,7.17,37.80,3.40,2
2008,55-64,Male,Holiday,Irish Republic,Denmark,1.01,2.02,0.77,1
2008,55-64,Male,Holiday,Irish Republic,Irish Republic,22.49,67.64,10.11,22
2008,55-64,Male,Holiday,Turkey,Turkey,2.56,22.51,2.06,4
2008,55-64,Male,Holiday,Yugoslavia,Yugoslavia,2.51,15.37,1.05,3
2008,55-64,Male,Holiday,Switzerland,UK,3.05,12.06,2.34,3
2008,55-64,Male,Holiday,Switzerland,Switzerland,7.38,46.37,5.52,8
2008,55-64,Male,Holiday,Norway,UK,0.66,2.64,0.34,1
2008,55-64,Male,Holiday,Norway,Norway,21.21,151.41,16.07,30
2008,55-64,Male,Holiday,Czech Republic,Czech Republic,1.70,4.84,0.28,2
2008,55-64,Male,Holiday,Poland,Poland,4.46,19.13,1.81,3
2008,55-64,Male,Holiday,Hungary,Hungary,5.22,26.02,1.70,3
2008,55-64,Male,Holiday,Russia,UK,0.74,3.71,1.50,1
2008,55-64,Male,Holiday,Russia,USA,0.68,0.68,0.02,1
2008,55-64,Male,Holiday,Other Western Europe,UK,1.91,17.38,0.86,2
2008,55-64,Male,Holiday,Other Western Europe,Turkey,1.02,46.04,0.53,1
2008,55-64,Male,Holiday,Other Western Europe,Other Western Europe,5.41,43.34,3.18,5
2008,55-64,Male,Holiday,Other Eastern Europe,UK,2.61,18.25,0.69,1
2008,55-64,Male,Holiday,Other Eastern Europe,Other Eastern Europe,4.30,38.26,1.41,4
2008,55-64,Male,Holiday,USA,UK,5.57,49.54,3.21,7
2008,55-64,Male,Holiday,USA,Denmark,0.28,1.71,0.12,1
2008,55-64,Male,Holiday,USA,USA,70.03,445.41,86.94,105
2008,55-64,Male,Holiday,USA,Australia,0.24,2.41,0.42,1
2008,55-64,Male,Holiday,USA,New Zealand,0.58,1.15,0.21,1
2008,55-64,Male,Holiday,Canada,UK,3.05,31.83,0.90,3
2008,55-64,Male,Holiday,Canada,Canada,26.40,338.84,32.07,47
2008,55-64,Male,Holiday,Mexico,Mexico,1.09,2.17,0.14,1
2008,55-64,Male,Holiday,Brazil,UK,0.73,10.23,1.11,1
2008,55-64,Male,Holiday,Brazil,Germany,1.22,2.44,0.38,1
2008,55-64,Male,Holiday,Brazil,Brazil,3.92,56.37,2.04,4
2008,55-64,Male,Holiday,Argentina,Argentina,2.71,7.03,1.85,3
2008,55-64,Male,Holiday,Argentina,Chile,0.50,4.46,0.50,1
2008,55-64,Male,Holiday,Chile,Chile,1.14,4.01,0.41,2
2008,55-64,Male,Holiday,Colombia,Colombia,1.21,7.28,3.05,1
2008,55-64,Male,Holiday,Other Central & South America,Other Central & South America,0.97,2.72,0.14,2
2008,55-64,Male,Holiday,Hong Kong,UK,0.62,4.31,3.09,1
2008,55-64,Male,Holiday,Hong Kong,Hong Kong,1.01,12.81,0.50,2
2008,55-64,Male,Holiday,Malaysia,Malaysia,1.87,11.53,1.03,4
2008,55-64,Male,Holiday,Thailand,UK,0.31,8.14,0.00,1
2008,55-64,Male,Holiday,Singapore,UK,1.21,23.74,0.47,2
2008,55-64,Male,Holiday,Singapore,Singapore,0.71,1.09,0.16,2
2008,55-64,Male,Holiday,Taiwan,Taiwan,1.39,7.82,1.49,3
2008,55-64,Male,Holiday,China,UK,0.33,2.28,0.10,1
2008,55-64,Male,Holiday,Other Asia,UK,0.95,26.20,3.85,3
2008,55-64,Male,Holiday,Other Asia,Other Asia,5.92,18.17,1.09,5
2008,55-64,Male,Holiday,Japan,Japan,9.37,45.88,5.33,17
2008,55-64,Male,Holiday,South Korea,South Korea,1.50,3.15,0.30,3
2008,55-64,Male,Holiday,Australia,UK,2.81,35.50,2.07,6
2008,55-64,Male,Holiday,Australia,Italy,0.33,3.27,0.14,1
2008,55-64,Male,Holiday,Australia,Other Western Europe,1.51,3.02,0.11,1
2008,55-64,Male,Holiday,Australia,Australia,46.89,562.53,36.82,70
2008,55-64,Male,Holiday,New Zealand,UK,2.09,44.05,0.58,2
2008,55-64,Male,Holiday,New Zealand,New Zealand,7.16,107.07,5.73,12
2008,55-64,Male,Holiday,United Arab Emirates,UK,0.98,10.99,3.74,2
2008,55-64,Male,Holiday,United Arab Emirates,Australia,0.58,12.25,2.98,1
2008,55-64,Male,Holiday,United Arab Emirates,United Arab Emirates,0.39,3.11,0.98,1
2008,55-64,Male,Holiday,United Arab Emirates,Other Middle East,2.11,31.69,2.14,1
2008,55-64,Male,Holiday,Other Gulf States,UK,0.80,13.83,1.15,3
2008,55-64,Male,Holiday,Other Gulf States,Other Gulf States,1.68,8.59,2.77,3
2008,55-64,Male,Holiday,Other Gulf States,Pakistan,0.48,1.45,0.25,1
2008,55-64,Male,Holiday,Saudi Arabia,UK,2.51,54.44,8.57,4
2008,55-64,Male,Holiday,Saudi Arabia,Saudi Arabia,2.01,15.98,1.94,3
2008,55-64,Male,Holiday,Saudi Arabia,Egypt,0.38,16.47,0.96,1
2008,55-64,Male,Holiday,Saudi Arabia,South Africa,0.83,3.31,0.88,1
2008,55-64,Male,Holiday,Iran,Iran,0.59,5.89,1.23,1
2008,55-64,Male,Holiday,Other Middle East,UK,0.94,18.65,1.20,2
2008,55-64,Male,Holiday,Other Middle East,Other Middle East,0.29,3.23,0.25,1
2008,55-64,Male,Holiday,Egypt,Saudi Arabia,0.28,3.09,0.71,1
2008,55-64,Male,Holiday,Israel,Israel,1.98,4.61,1.06,2
2008,55-64,Male,Holiday,India,India,7.80,98.74,1.07,10
2008,55-64,Male,Holiday,Pakistan,UK,1.73,24.35,3.48,2
2008,55-64,Male,Holiday,Pakistan,Pakistan,0.51,10.16,1.02,1
2008,55-64,Male,Holiday,South Africa,UK,0.29,1.16,0.11,1
2008,55-64,Male,Holiday,South Africa,Irish Republic,0.80,3.20,0.13,1
2008,55-64,Male,Holiday,South Africa,South Africa,5.32,45.09,3.30,9
2008,55-64,Male,Holiday,Other Southern Africa,UK,1.10,17.66,1.09,1
2008,55-64,Male,Holiday,Other Southern Africa,Other Southern Africa,0.34,7.09,0.34,1
2008,55-64,Male,Holiday,Nigeria,UK,0.25,4.01,0.00,1
2008,55-64,Male,Holiday,Nigeria,Nigeria,1.62,12.54,1.63,4
2008,55-64,Male,Holiday,Other Africa,UK,0.50,7.96,0.13,1
2008,55-64,Male,Holiday,Other Africa,Other Africa,0.28,3.99,0.18,1
2008,55-64,Male,Business,Belgium,UK,7.41,13.19,0.39,7
2008,55-64,Male,Business,Belgium,Belgium,19.84,53.82,3.73,20
2008,55-64,Male,Business,Belgium,Italy,0.53,0.00,0.01,1
2008,55-64,Male,Business,Belgium,Netherlands,0.27,0.00,0.00,1
2008,55-64,Male,Business,Belgium,Japan,0.46,0.92,0.10,1
2008,55-64,Male,Business,Luxembourg,UK,0.91,1.83,0.09,1
2008,55-64,Male,Business,France,UK,9.19,19.75,1.74,10
2008,55-64,Male,Business,France,France,43.87,65.68,6.85,45
2008,55-64,Male,Business,France,Germany,1.25,1.25,0.33,1
2008,55-64,Male,Business,France,Netherlands,1.56,42.13,1.30,1
2008,55-64,Male,Business,France,Denmark,0.59,1.18,0.60,1
2008,55-64,Male,Business,France,Spain,0.93,2.78,0.39,1
2008,55-64,Male,Business,France,Switzerland,1.13,1.13,0.19,1
2008,55-64,Male,Business,France,USA,0.96,1.72,0.01,2
2008,55-64,Male,Business,France,New Zealand,0.66,0.00,0.02,1
2008,55-64,Male,Business,Germany,UK,5.31,18.93,8.84,5
2008,55-64,Male,Business,Germany,Germany,64.99,144.13,18.84,64
2008,55-64,Male,Business,Germany,Italy,0.78,3.90,0.48,1
2008,55-64,Male,Business,Germany,Denmark,0.91,1.82,0.46,1
2008,55-64,Male,Business,Germany,Austria,0.89,0.00,0.05,1
2008,55-64,Male,Business,Germany,Norway,0.36,1.08,0.08,1
2008,55-64,Male,Business,Germany,USA,1.28,3.85,0.27,1
2008,55-64,Male,Business,Germany,India,0.93,0.93,0.20,1
2008,55-64,Male,Business,Italy,UK,1.54,5.44,1.05,2
2008,55-64,Male,Business,Italy,Italy,23.92,43.17,6.79,26
2008,55-64,Male,Business,Italy,USA,0.63,8.84,0.17,1
2008,55-64,Male,Business,Netherlands,UK,5.67,24.67,3.80,5
2008,55-64,Male,Business,Netherlands,Germany,1.36,2.73,0.14,1
2008,55-64,Male,Business,Netherlands,Netherlands,55.31,100.83,15.40,48
2008,55-64,Male,Business,Netherlands,Sweden,0.84,0.84,0.18,1
2008,55-64,Male,Business,Denmark,Denmark,13.37,39.64,7.73,23
2008,55-64,Male,Business,Greece,Greece,3.19,6.60,0.80,4
2008,55-64,Male,Business,Spain,UK,11.56,42.96,1.12,8
2008,55-64,Male,Business,Spain,Denmark,1.81,5.42,0.57,1
2008,55-64,Male,Business,Spain,Spain,10.73,22.24,3.54,10
2008,55-64,Male,Business,Spain,Portugal,1.38,2.75,0.08,1
2008,55-64,Male,Business,Spain,Norway,1.61,3.22,0.83,1
2008,55-64,Male,Business,Spain,Other Eastern Europe,1.38,6.89,0.00,1
2008,55-64,Male,Business,Portugal,UK,1.71,3.43,0.28,1
2008,55-64,Male,Business,Portugal,Portugal,2.59,7.79,3.69,2
2008,55-64,Male,Business,Austria,Austria,4.52,10.58,0.19,2
2008,55-64,Male,Business,Sweden,UK,0.70,9.74,0.36,1
2008,55-64,Male,Business,Sweden,Denmark,0.59,1.78,0.01,1
2008,55-64,Male,Business,Sweden,Sweden,19.12,50.73,7.85,35
2008,55-64,Male,Business,Sweden,Finland,0.28,0.00,0.01,1
2008,55-64,Male,Business,Sweden,Norway,0.26,0.52,0.21,1
2008,55-64,Male,Business,Sweden,Japan,0.74,2.23,0.31,1
2008,55-64,Male,Business,Finland,Finland,0.76,1.20,0.27,2
2008,55-64,Male,Business,Irish Republic,UK,3.02,3.02,0.49,3
2008,55-64,Male,Business,Irish Republic,Netherlands,1.10,1.10,0.12,1
2008,55-64,Male,Business,Irish Republic,Irish Republic,28.61,37.20,8.24,30
2008,55-64,Male,Business,Turkey,Turkey,5.17,16.29,1.72,5
2008,55-64,Male,Business,Yugoslavia,Yugoslavia,0.59,1.78,0.25,1
2008,55-64,Male,Business,Switzerland,UK,3.63,3.18,0.60,3
2008,55-64,Male,Business,Switzerland,Germany,0.98,1.34,0.01,2
2008,55-64,Male,Business,Switzerland,Austria,0.93,1.86,0.52,1
2008,55-64,Male,Business,Switzerland,Switzerland,7.63,9.22,3.07,10
2008,55-64,Male,Business,Switzerland,USA,0.33,0.33,0.13,1
2008,55-64,Male,Business,Norway,UK,1.74,10.15,1.49,3
2008,55-64,Male,Business,Norway,Denmark,0.30,0.30,0.13,1
2008,55-64,Male,Business,Norway,Norway,18.19,68.54,7.05,27
2008,55-64,Male,Business,Iceland,Iceland,1.56,4.67,0.88,2
2008,55-64,Male,Business,Czech Republic,Czech Republic,2.85,6.91,0.46,2
2008,55-64,Male,Business,Czech Republic,USA,1.08,9.68,0.29,1
2008,55-64,Male,Business,Poland,Poland,5.54,14.07,1.00,4
2008,55-64,Male,Business,Hungary,Hungary,8.48,17.72,0.56,4
2008,55-64,Male,Business,Russia,Finland,1.11,0.00,0.23,1
2008,55-64,Male,Business,Russia,Russia,6.85,45.19,6.44,5
2008,55-64,Male,Business,Russia,USA,1.43,10.03,1.95,1
2008,55-64,Male,Business,Other Western Europe,UK,0.94,1.89,0.30,1
2008,55-64,Male,Business,Other Western Europe,Irish Republic,0.67,1.34,0.30,1
2008,55-64,Male,Business,Other Western Europe,Other Western Europe,0.67,4.69,0.55,1
2008,55-64,Male,Business,Other Eastern Europe,Other Eastern Europe,21.16,264.66,5.68,10
2008,55-64,Male,Business,USA,UK,5.15,34.79,4.54,9
2008,55-64,Male,Business,USA,Germany,0.40,0.40,0.21,1
2008,55-64,Male,Business,USA,Hungary,0.41,2.84,0.21,1
2008,55-64,Male,Business,USA,USA,80.45,433.79,91.12,142
2008,55-64,Male,Business,USA,Canada,1.27,8.31,0.88,3
2008,55-64,Male,Business,USA,Other Central & South America,0.91,2.72,0.51,1
2008,55-64,Male,Business,USA,South Korea,0.36,2.88,0.37,1
2008,55-64,Male,Business,USA,Australia,0.24,0.96,0.24,1
2008,55-64,Male,Business,USA,New Zealand,0.31,0.31,0.08,1
2008,55-64,Male,Business,Canada,UK,0.94,3.89,0.42,3
2008,55-64,Male,Business,Canada,Irish Republic,0.37,1.85,0.38,1
2008,55-64,Male,Business,Canada,USA,0.51,8.24,2.58,1
2008,55-64,Male,Business,Canada,Canada,13.48,77.38,13.62,29
2008,55-64,Male,Business,Brazil,Brazil,0.62,2.47,0.99,1
2008,55-64,Male,Business,Argentina,Argentina,1.09,6.52,2.08,1
2008,55-64,Male,Business,Chile,Chile,0.53,2.12,0.01,1
2008,55-64,Male,Business,Other Central & South America,USA,0.24,0.24,0.00,1
2008,55-64,Male,Business,Other Central & South America,Australia,0.39,1.55,0.78,1
2008,55-64,Male,Business,Hong Kong,UK,1.21,9.89,0.94,3
2008,55-64,Male,Business,Hong Kong,France,0.39,0.78,0.16,1
2008,55-64,Male,Business,Hong Kong,Hong Kong,0.75,3.76,2.27,2
2008,55-64,Male,Business,Hong Kong,China,0.48,2.42,0.90,1
2008,55-64,Male,Business,Malaysia,Irish Republic,0.35,19.24,0.01,1
2008,55-64,Male,Business,Malaysia,Malaysia,2.90,10.85,4.08,3
2008,55-64,Male,Business,Thailand,UK,1.13,13.55,0.58,1
2008,55-64,Male,Business,Thailand,Thailand,0.40,1.21,0.13,1
2008,55-64,Male,Business,Singapore,USA,0.32,0.65,0.65,1
2008,55-64,Male,Business,Singapore,Singapore,0.99,10.21,1.55,2
2008,55-64,Male,Business,Singapore,New Zealand,1.19,4.18,0.73,2
2008,55-64,Male,Business,China,UK,0.28,1.98,2.27,1
2008,55-64,Male,Business,China,Australia,0.28,0.57,0.32,1
2008,55-64,Male,Business,Japan,Japan,5.99,17.41,4.82,11
2008,55-64,Male,Business,South Korea,South Korea,2.01,11.10,1.85,2
